"","OPEID","INSTNM","CITY","STABBR","ZIP","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","AGE_ENTRY","UGDS_WOMEN","MARRIED","FIRST_GEN","FAMINC","MN_EARN_WNE_P10","ST_FIPS","ADM_RATE","SATVR25","SATVR75","SATMT25","SATMT75","SATWR25","SATWR75","completion","transfer","LOCALE","CCUGPROF","Year"
"14283",501500,"University of Wisconsin-Parkside","Kenosha","WI",53141,0.6966,0.0923,0.1171,0.0287,0.0018,0.0023,0.0397,0.0179,0.0034,22.429006969,0.517,0.074912892,0.4198067633,57049.92164,NA,55,0.7547,NA,NA,NA,NA,NA,NA,0.09,0,22,9,"2013"
"14284",962100,"Herzing University-Madison","Madison","WI",53718,0.3889,0.1881,0.0407,0.0144,0.0037,0.0016,0.0324,0.0025,0.3277,31.298817628,0.7598,0.2529559298,0.5171601119,25095.27351,NA,55,0.8071,NA,NA,NA,NA,NA,NA,0.1429,0,12,5,"2013"
"14285",391500,"University of Wisconsin-Stout","Menomonie","WI",54751,0.8845,0.0124,0.0219,0.0326,0.0033,0.0012,0.0159,0.0226,0.0056,21.862068966,0.4674,0.0568275862,0.2994029851,75150.47409,NA,55,0.8927,NA,NA,NA,NA,NA,NA,0.2075,0,32,13,"2013"
"14286",392500,"University of Wisconsin-Superior","Superior","WI",54880,0.8352,0.0203,0.0207,0.0099,0.0265,0.0012,0.0269,0.0559,0.0033,24.665003564,0.5905,0.1439771917,0.3198163734,56539.01413,NA,55,0.8927,NA,NA,NA,NA,NA,NA,0.137,0,22,13,"2013"
"14287",389500,"University of Wisconsin-Madison","Madison","WI",53706,0.7713,0.0215,0.0459,0.0551,0.0022,0.0012,0.0264,0.0725,0.0038,20.303961924,0.5122,0.0160792385,0.1852350802,100281.6366,NA,55,0.6792,530,650,630,750,580,670,0.5503,0,12,14,"2013"
"14288",389600,"University of Wisconsin-Milwaukee","Milwaukee","WI",53201,0.717,0.0822,0.0759,0.0596,0.0043,8e-04,0.0314,0.0271,0.0017,22.450258209,0.5031,0.0525187567,0.3388465256,63345.44427,NA,55,0.8608,NA,NA,NA,NA,NA,NA,0.131,0,11,13,"2013"
"14289",392100,"University of Wisconsin-Platteville","Platteville","WI",53818,0.9198,0.0137,0.0257,0.0112,0.0018,9e-04,0.0143,0.0096,0.003,20.946464357,0.3469,0.0400801603,0.3320146074,73026.2546,NA,55,0.9647,NA,NA,NA,NA,NA,NA,0.1876,0,32,13,"2013"
"14290",392300,"University of Wisconsin-River Falls","River Falls","WI",54022,0.8999,0.0134,0.0234,0.0251,0.0035,9e-04,0.0194,0.0114,0.0029,21.260640301,0.6032,0.0323917137,0.278548124,72899.09014,NA,55,0.8663,NA,NA,NA,NA,NA,NA,0.2328,0,32,13,"2013"
"14291",392400,"University of Wisconsin-Stevens Point","Stevens Point","WI",54481,0.888,0.0153,0.0291,0.0233,0.0049,8e-04,0.0187,0.0174,0.0026,21.272727273,0.5196,0.033492823,0.3214285714,68330.29736,NA,55,0.8285,NA,NA,NA,NA,NA,NA,0.2222,0,32,13,"2013"
"14292",393200,"University of Wyoming","Laramie","WY",82071,0.8108,0.0117,0.0605,0.0112,0.0066,0.0029,0.0221,0.0385,0.0356,23.478759083,0.5243,0.1226942426,0.2997323818,64667.70651,NA,56,0.9569,480,610,500,630,NA,NA,0.241,0.285,33,15,"2013"
"14293",501900,"Universidad Adventista de las Antillas","Mayaguez","PR",680,0.0071,0.0111,0.9524,8e-04,0,0,0,0.0285,0,22.070983811,0.5932,0.0921544209,0.4347826087,19949.78203,NA,72,0.8694,NA,NA,NA,NA,NA,NA,0.1517,0.0823,22,11,"2013"
"14294",502200,"Universidad Central de Bayamon","Bayamón","PR",960,0,0.006,0.994,0,0,0,0,0,0,22.391025641,0.6765,0.0683760684,0.3416557162,15438.09881,NA,72,0.7368,NA,NA,NA,NA,NA,NA,0,0.0963,21,7,"2013"
"14295",393601,"Pontifical Catholic University of Puerto Rico-Arecibo","Arecibo","PR",614,0.0051,0,0.8939,0,0,0,0,0,0.101,21.275787449,0.6162,0.0488098101,0.3198038682,17921.02796,NA,72,0.2466,NA,NA,NA,NA,NA,NA,0.0455,0,23,11,"2013"
"14296",393600,"Pontifical Catholic University of Puerto Rico-Ponce","Ponce","PR",717,7e-04,0,0.9865,0,0,0,0,0.0049,0.0079,21.275787449,0.5847,0.0488098101,0.3198038682,17921.02796,NA,72,0.6496,NA,NA,NA,NA,NA,NA,0.0943,0.0383,12,10,"2013"
"14297",1056700,"Colegio Universitario de San Juan","San Juan","PR",918,0,0,1,0,0,0,0,0,0,24.756991321,0.5407,0.0819672131,0.4436450839,13960.3756,NA,72,0.9762,NA,NA,NA,NA,NA,NA,0.5429,0,11,11,"2013"
"14298",1081900,"Puerto Rico Conservatory of Music","San Juan","PR",907,0.0047,0,0.9623,0.0024,0,0,0,0.0307,0,20.716049383,0.3208,NA,0.14,26938.1284,NA,72,0.6742,NA,NA,NA,NA,NA,NA,0.1,0.15,11,7,"2013"
"14299",2569400,"Escuela de Artes Plasticas y Diseno de Puerto Rico","San Juan","PR",902,0.0019,0,0.9962,0,0,0,0,0.0019,0,20.674876847,0.62,NA,0.1550802139,24027.33099,NA,72,0.7154,NA,NA,NA,NA,NA,NA,0.1905,0.1587,11,7,"2013"
"14300",2241910,"Instituto Tecnologico de Puerto Rico-Recinto de Manati","Manati","PR",674,0,0,1,0,0,0,0,0,0,22.049066435,0.4106,0.0686061659,0.3996072656,13757.31695,NA,72,0.8602,NA,NA,NA,NA,NA,NA,0.8631,0,21,4,"2013"
"14301",2241908,"Instituto Tecnologico de Puerto Rico-Recinto de Ponce","Ponce","PR",717,0,0,1,0,0,0,0,0,0,22.049066435,0.3183,0.0686061659,0.3996072656,13757.31695,NA,72,0.9241,NA,NA,NA,NA,NA,NA,0.3768,0.0399,12,3,"2013"
"14302",2241907,"Instituto Tecnologico de Puerto Rico-Recinto de San Juan","San Juan","PR",924,0,0,1,0,0,0,0,0,0,22.049066435,0.3585,0.0686061659,0.3996072656,13757.31695,NA,72,0.806,NA,NA,NA,NA,NA,NA,0.4879,0,11,3,"2013"
"14303",393803,"Inter American University of Puerto Rico-San German","San German","PR",683,0.0021,0.0012,0.9954,2e-04,9e-04,2e-04,0,0,0,21.915497062,0.5234,0.070655077,0.3919057654,16103.46795,NA,72,0.6976,NA,NA,NA,NA,NA,NA,0.0817,0.0203,13,10,"2013"
"14304",393804,"Inter American University of Puerto Rico-Aguadilla","Aguadilla","PR",603,0.001,0,0.999,0,0,0,0,0,0,21.915497062,0.5458,0.070655077,0.3919057654,16103.46795,NA,72,0.8642,NA,NA,NA,NA,NA,NA,0.1022,0.0121,21,10,"2013"
"14305",393805,"Inter American University of Puerto Rico-Arecibo","Arecibo","PR",614,2e-04,0,0.9993,2e-04,2e-04,0,0,0,0,21.915497062,0.5913,0.070655077,0.3919057654,16103.46795,NA,72,0.47,NA,NA,NA,NA,NA,NA,0.0897,0.0214,13,10,"2013"
"14306",393806,"Inter American University of Puerto Rico-Barranquitas","Barranquitas","PR",794,5e-04,0,0.9975,0,0.002,0,0,0,0,21.915497062,0.6244,0.070655077,0.3919057654,16103.46795,NA,72,0.4761,NA,NA,NA,NA,NA,NA,0.2165,0.0177,21,10,"2013"
"14307",393800,"Inter American University of Puerto Rico-Metro","San Juan","PR",919,0.0047,0.0075,0.9851,0.0019,3e-04,6e-04,0,0,0,21.915497062,0.5487,0.070655077,0.3919057654,16103.46795,NA,72,0.3711,NA,NA,NA,NA,NA,NA,0.1039,0.0136,11,11,"2013"
"14308",393809,"Inter American University of Puerto Rico-Ponce","Mercedita","PR",715,2e-04,2e-04,0.9979,0,0.0017,0,0,0,0,21.915497062,0.5946,0.070655077,0.3919057654,16103.46795,NA,72,0.5307,NA,NA,NA,NA,NA,NA,0.1267,0.0078,22,10,"2013"
"14309",393807,"Inter American University of Puerto Rico-Fajardo","Fajardo","PR",738,9e-04,0,0.9991,0,0,0,0,0,0,21.915497062,0.5984,0.070655077,0.3919057654,16103.46795,NA,72,0.7632,NA,NA,NA,NA,NA,NA,0.0399,0.0151,23,10,"2013"
"14310",393808,"Inter American University of Puerto Rico-Guayama","Guayama","PR",785,0.001,0.001,0.9971,0,0.001,0,0,0,0,21.915497062,0.6558,0.070655077,0.3919057654,16103.46795,NA,72,0.7286,NA,NA,NA,NA,NA,NA,0.0939,0.0249,13,10,"2013"
"14311",393811,"Inter American University of Puerto Rico-Bayamon","Bayamon","PR",957,0.0026,0.0017,0.9949,0,9e-04,0,0,0,0,21.915497062,0.4371,0.070655077,0.3919057654,16103.46795,NA,72,0.4439,NA,NA,NA,NA,NA,NA,0.0603,0.0447,21,10,"2013"
"14312",2195400,"Modern Hairstyling Institute-Bayamon","Bayamon","PR",961,0,0,1,0,0,0,0,0,0,22.353146853,0.6759,0.0506993007,0.6108108108,10971.75868,NA,72,1,NA,NA,NA,NA,NA,NA,0,0,21,-2,"2013"
"14313",2195500,"Modern Hairstyling Institute-Arecibo","Arecibo","PR",612,0,0,1,0,0,0,0,0,0,22.682080925,0.8421,0.1502890173,0.4054054054,9492.708152,NA,72,1,NA,NA,NA,NA,NA,NA,0.0299,0,13,-2,"2013"
"14314",2260600,"National University College-Bayamon","Bayamon","PR",960,0,0,1,0,0,0,0,0,0,26.662413211,0.6818,0.1743291424,0.4780910533,12883.53456,NA,72,0.9022,NA,NA,NA,NA,NA,NA,0.12,0.0247,21,5,"2013"
"14315",2260601,"National University College-Arecibo","Arecibo","PR",612,0,0,1,0,0,0,0,0,0,26.662413211,0.6245,0.1743291424,0.4780910533,12883.53456,NA,72,0.7589,NA,NA,NA,NA,NA,NA,0.0556,0.018,13,7,"2013"
"14316",1212300,"University of Puerto Rico-Aguadilla","Ramey","PR",604,0.0073,0.001,0.9106,3e-04,3e-04,0,0.0017,0,0.0787,19.704949239,0.5963,0.0184010152,0.3111587983,19939.16804,NA,72,0.9234,461,568,471,575,NA,NA,0.0482,0.1716,21,12,"2013"
"14317",722800,"University of Puerto Rico-Arecibo","Arecibo","PR",614,0,0,1,0,0,0,0,0,0,19.630536738,0.593,0.0156331423,0.2611683849,21610.32418,NA,72,0.5302,NA,NA,NA,NA,NA,NA,0.0807,0.0503,13,10,"2013"
"14318",1097500,"University of Puerto Rico-Bayamon","Bayamon","PR",959,0,0,1,0,0,0,0,0,0,19.664667897,0.5152,0.0129151292,0.1697341513,22877.15239,NA,72,0.2547,NA,NA,NA,NA,NA,NA,0.1527,0.119,21,10,"2013"
"14319",3016000,"University of Puerto Rico-Carolina","Carolina","PR",984,0.0077,0.0026,0.9126,0,0.0015,0,0.016,0,0.0595,20.123148148,0.6214,0.0180555556,0.1990620115,23253.99909,NA,72,0.8065,474,568,450,565,NA,NA,0.282,0.1395,12,12,"2013"
"14320",720600,"University of Puerto Rico-Cayey","Cayey","PR",737,0,0,1,0,0,0,0,0,0,19.530984204,0.6668,0.010328068,0.1789331533,21697.70999,NA,72,0.8342,475,609,474,630,NA,NA,0,0.0723,21,14,"2013"
"14321",394300,"University of Puerto Rico-Humacao","Humacao","PR",792,0.0059,0.0095,0.8835,3e-04,0,3e-04,0.0033,6e-04,0.0967,19.470628415,0.6471,0.0116120219,0.1901886792,21032.72051,NA,72,0.4487,NA,NA,NA,NA,NA,NA,0.0639,0.1296,21,10,"2013"
"14322",1092200,"University of Puerto Rico-Utuado","Utuado","PR",641,0.2673,0.016,0.3138,0.0013,0.0259,0,0.1935,0,0.1822,19.499177632,0.5093,0.0172697368,0.2927970065,18185.45281,NA,72,0.4908,NA,NA,NA,NA,NA,NA,0.0294,0.2108,41,10,"2013"
"14323",394400,"University of Puerto Rico-Mayaguez","Mayaguez","PR",681,0,0,1,0,0,0,0,0,0,19.773727026,0.4623,0.0114492317,0.1758842444,25738.61735,NA,72,0.725,NA,NA,NA,NA,NA,NA,0.0398,0,13,10,"2013"
"14324",965200,"University of Puerto Rico-Ponce","Ponce","PR",716,0,0,1,0,0,0,0,0,0,19.640123457,0.5817,0.012962963,0.2461538462,21901.4069,NA,72,0.6398,NA,NA,NA,NA,NA,NA,0.0822,0.0563,12,10,"2013"
"14325",710800,"University of Puerto Rico-Rio Piedras","San Juan","PR",931,0.007,0.0014,0.9027,0.0014,0.001,1e-04,0.0025,1e-04,0.0838,20.173543386,0.6215,0.0122530633,0.152150245,24341.25838,NA,72,0.5248,543,644,533,670,NA,NA,0.1817,0.0324,11,14,"2013"
"14326",393700,"Universidad del Sagrado Corazon","Santurce","PR",907,0,0,1,0,0,0,0,0,0,24.396272285,0.607,0.0964343598,0.2865712967,24517.01303,NA,72,0.3186,NA,NA,NA,NA,NA,NA,0.0597,0.1594,11,11,"2013"
"14327",2163300,"Universidad Central Del Caribe","Bayamon","PR",960,0,0,1,0,0,0,0,0,0,22.942857143,0.8125,NA,0.3035714286,17135.96924,NA,72,0.4706,NA,NA,NA,NA,NA,NA,NA,0,21,6,"2013"
"14328",2100000,"Universidad Politecnica de Puerto Rico","Hato Rey","PR",919,0.001,3e-04,0.9984,3e-04,0,0,0,0,0,23.152564103,0.2018,0.0807692308,0.2230014025,26371.74886,NA,72,0.8889,NA,NA,NA,NA,NA,NA,0.0029,0.0187,NA,NA,"2013"
"14329",393603,"Pontifical Catholic University of Puerto Rico-Mayaguez","Mayaguez","PR",680,0,0,0.992,0,0,0,0,7e-04,0.0073,21.275787449,0.6063,0.0488098101,0.3198038682,17921.02796,NA,72,0.3056,NA,NA,NA,NA,NA,NA,0.0112,0.0368,13,11,"2013"
"14330",394600,"University of the Virgin Islands","Charlotte Amalie","VI",802,0.0504,0.7642,0.0662,0.0035,0,5e-04,0,0.0554,0.0598,22.665671642,0.6906,0.0537313433,0.5225,32194.20197,NA,78,0.9782,360,470,340,440,370,470,0.0726,0,33,6,"2013"
"14331",130500,"Stanford University","Stanford","CA",94305,0.3702,0.063,0.1688,0.1908,0.009,0.0037,0.1079,0.0809,0.0056,19.546523017,0.4691,NA,0.2189781022,87853.57369,NA,6,0.0569,680,780,700,790,690,780,0.7606,0,21,14,"2013"
"14332",182500,"Purdue University-Main Campus","West Lafayette","IN",47907,0.6766,0.0322,0.0395,0.0482,0.0012,9e-04,0.0193,0.1636,0.0185,20.31120332,0.4193,0.0230809129,0.227980666,88687.20826,NA,18,0.6042,520,630,560,690,520,630,0.4179,0,22,14,"2013"
"14333",552300,"Blue Hills Regional Technical School","Canton","MA",2021,0.5714,0.3214,0.0714,0.0179,0,0,0.0179,0,0,30.013888889,0.8393,0.1666666667,NA,40930.73907,NA,25,0.5,NA,NA,NA,NA,NA,NA,1,0,21,-2,"2013"
"14334",2165100,"EDP Univeristy of Puerto Rico Inc-San Juan","San Juan","PR",919,0,0,1,0,0,0,0,0,0,26.961661342,0.6549,0.1807393884,0.4435389988,14207.45155,NA,72,0.9845,NA,NA,NA,NA,NA,NA,0,0.015,11,7,"2013"
"14335",732994,"ITT Technical Institute-Sylmar","Sylmar","CA",91342,0.228,0.0969,0.5153,0.0808,0.0054,0.0054,0.018,0,0.0503,30.216110391,0.1939,0.2415795756,0.5057590077,24748.3775,NA,6,0.9406,NA,NA,NA,NA,NA,NA,0.2308,0,11,6,"2013"
"14336",732912,"ITT Technical Institute-Westminster","Westminster","CO",80031,0.5872,0.0505,0.2615,0.0275,0.0321,0,0.0229,0,0.0183,30.216110391,0.1101,0.2415795756,0.5057590077,24748.3775,NA,8,0.9597,NA,NA,NA,NA,NA,NA,0,0,21,6,"2013"
"14337",156200,"Georgia Perimeter College","Decatur","GA",30034,0.2919,0.4256,0.0844,0.0926,0.0034,0.0012,0.0326,0.0496,0.0188,24.409639452,0.5868,0.1022794994,0.3900425985,28864.28026,NA,13,0.5118,NA,NA,NA,NA,NA,NA,0.0273,0.1494,21,1,"2013"
"14338",209300,"St. John's College","Santa Fe","NM",87505,0.59,0.0088,0.1062,0.0295,0.0059,0,0.0708,0.1534,0.0354,21.094936709,0.4572,NA,NA,64172.42054,NA,35,0.8244,NA,NA,NA,NA,NA,NA,0.4478,0,41,14,"2013"
"14339",2622900,"Bais Medrash Elyon","Brooklym","NY",11230,1,0,0,0,0,0,0,0,0,22.064516129,0,NA,NA,29321.80569,NA,36,1,NA,NA,NA,NA,NA,NA,0,0.5,NA,NA,"2013"
"14340",301005,"Antioch University-Seattle","Seattle","WA",98121,0.587,0.1261,0.0217,0.0261,0.0435,0.0087,0.0435,0,0.1435,33.55626327,0.7304,0.1804670913,0.3927710843,35613.86351,NA,53,0.7857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013"
"14341",3042500,"Carrington College-Portland","Portland","OR",97232,0.6612,0.0579,0.1198,0.095,0.0165,0.0207,0.0248,0,0.0041,28.385631709,0.8595,0.2559867878,0.4777006938,24667.74084,NA,41,1,NA,NA,NA,NA,NA,NA,0.0813,0,11,4,"2013"
"14342",974801,"Carrington College-San Leandro","San Leandro","CA",94578,0.1881,0.2035,0.4031,0.0883,0.0019,0.0518,0.048,0.0019,0.0134,25.889728097,0.8887,0.1602719033,0.5026636225,28661.74127,NA,6,1,NA,NA,NA,NA,NA,NA,0.104,0,13,4,"2013"
"14343",2532600,"Landmark College","Putney","VT",5346,0.6843,0.0692,0.0265,0.0143,0,0,0.0285,0.0244,0.1527,21.067857143,0.2729,NA,0.1044776119,104661.2902,NA,50,0.8647,NA,NA,NA,NA,NA,NA,NA,0.4242,42,11,"2013"
"14344",2363800,"Yeshiva Gedolah of Greater Detroit","Oak Park","MI",48237,1,0,0,0,0,0,0,0,0,19.708333333,0,NA,NA,44925.70644,NA,26,1,NA,NA,NA,NA,NA,NA,0,0.7826,21,11,"2013"
"14345",1227200,"Moore Norman Technology Center","Norman","OK",73069,0.6613,0.0613,0.0987,0.0133,0.0333,0.0013,0.0827,0,0.048,28.569659443,0.368,0.26625387,0.5,18859.2774,NA,40,0.6504,NA,NA,NA,NA,NA,NA,0.3907,0.0166,41,-2,"2013"
"14346",1111204,"Fashion Institute of Design & Merchandising-San Diego","San Diego","CA",92101,0.4142,0.0355,0.3609,0.071,0.0118,0.0178,0.0178,0.0355,0.0355,21.369272237,0.9467,0.0272911051,0.3384731102,68044.363,NA,6,0.6059,NA,NA,NA,NA,NA,NA,NA,0,11,4,"2013"
"14347",1019800,"ECPI University","Virginia Beach","VA",23462,0.4133,0.4125,0.0811,0.0321,0.0062,8e-04,0.0246,1e-04,0.0292,28.805864017,0.5574,0.295509886,0.4790617849,31492.34565,NA,51,0.8114,NA,NA,NA,NA,NA,NA,0.2727,0,11,11,"2013"
"14348",2528300,"TDDS Technical Institute","Lake Milton","OH",44429,0.7807,0.2005,0.0187,0,0,0,0,0,0,34.222036728,0.0642,0.2904841402,0.6639175258,24239.62956,NA,39,1,NA,NA,NA,NA,NA,NA,0.2773,0,41,-2,"2013"
"14349",2546200,"Laurel Business Institute","Uniontown","PA",15401,0.9289,0.0616,0,0,0,0,0,0,0.0095,25.513333333,0.7915,0.1533333333,0.5518518519,27954.64649,NA,42,0.8291,NA,NA,NA,NA,NA,NA,0.5245,0,23,4,"2013"
"14350",3067000,"Antonelli Medical and Professional Institute","Pottstown","PA",19464,0.7647,0.1513,0.0336,0,0,0.0252,0,0,0.0252,29.185185185,0.9748,0.1790123457,0.6917808219,31989.60781,NA,42,0.9844,NA,NA,NA,NA,NA,NA,0.6525,0,NA,NA,"2013"
"14351",2100608,"Carrington College-Westside","Phoenix","AZ",85017,0.4971,0.0897,0.2729,0.0448,0.0448,0.0097,0.0117,0,0.0292,26.998856707,0.6355,0.1764481707,0.5532273603,23287.61218,NA,4,1,NA,NA,NA,NA,NA,NA,0.0143,0,11,3,"2013"
"14352",732962,"ITT Technical Institute-Newburgh","Newburgh","IN",47630,0.8237,0.1153,0.0102,0.0034,0.0034,0,0.0169,0,0.0271,30.216110391,0.4373,0.2415795756,0.5057590077,24748.3775,NA,18,0.8065,NA,NA,NA,NA,NA,NA,0,0,22,6,"2013"
"14353",1303907,"South University-Columbia","Columbia","SC",29203,0.2237,0.6804,0.0488,0.006,0.0086,0.0043,9e-04,0,0.0274,30.042808918,0.7978,0.2350890208,0.4865736744,26878.83702,NA,45,0.5075,NA,NA,NA,NA,NA,NA,0.0741,0,NA,NA,"2013"
"14354",1096300,"Greene County Career and Technology Center","Waynesburg","PA",15370,1,0,0,0,0,0,0,0,0,28.315789474,0.9429,0.1754385965,0.7391304348,38326.70269,NA,42,0.9744,NA,NA,NA,NA,NA,NA,0.6563,0,32,-2,"2013"
"14355",3014900,"Platt College-Aurora","Aurora","CO",80014,0.7656,0.0239,0.1053,0.0335,0.0096,0.0096,0.0335,0,0.0191,27.472868217,0.8708,0.2403100775,NA,50485.06824,NA,8,0,NA,NA,NA,NA,NA,NA,0.4,0.5333,11,11,"2013"
"14356",732901,"ITT Technical Institute-Arlington Heights","Arlington Heights","IL",60004,0.4879,0.0847,0.2863,0.0927,0.0081,0,0.0282,0,0.0121,30.216110391,0.1048,0.2415795756,0.5057590077,24748.3775,NA,17,0.864,NA,NA,NA,NA,NA,NA,NA,0,13,6,"2013"
"14357",1236201,"Northwestern College-Southwestern Campus","Bridgeview","IL",60455,0.2976,0.3664,0.2315,0.0251,0.004,0.0026,0.0582,0,0.0146,28.856505576,0.8399,0.1390334572,0.5461215933,20768.09573,NA,17,0.9265,NA,NA,NA,NA,NA,NA,0.6685,0,21,1,"2013"
"14358",732929,"ITT Technical Institute-Troy","Troy","MI",48083,0.5852,0.3012,0.0275,0.0258,0.0086,0,0.0138,0,0.0379,30.216110391,0.2048,0.2415795756,0.5057590077,24748.3775,NA,26,0.8711,NA,NA,NA,NA,NA,NA,NA,0,13,10,"2013"
"14359",3092700,"Skyline College-Roanoke","Roanoke","VA",24012,0.6166,0.3109,0.0415,0.0104,0.0052,0,0.0155,0,0,28.745901639,0.7254,0.262295082,0.5812807882,22414.27554,NA,51,0.7978,NA,NA,NA,NA,NA,NA,0.3333,0,13,11,"2013"
"14360",4161800,"Brandman University","Irvine","CA",92618,0.4624,0.0956,0.268,0.0338,0.0085,0.0077,0.0362,0.0011,0.0868,32.293430657,0.6356,0.4335766423,0.4970123023,39271.12114,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,12,5,"2013"
"14361",3957400,"New College of Florida","Sarasota","FL",34243,0.7352,0.0265,0.1438,0.029,0.0013,0,0.0378,0.0063,0.0202,19.989051095,0.5738,NA,0.1825095057,67748.72106,NA,12,0.6061,620,720,570,660,590,680,0.5693,0.2921,13,14,"2013"
"14362",2545000,"Lawrence County Career and Technical Center-Practical Nursing Program","New Castle","PA",16101,0.9118,0.0588,0,0.0294,0,0,0,0,0,29.3,0.9412,0.25,NA,30371.63923,NA,42,0.5912,NA,NA,NA,NA,NA,NA,0.4732,0,NA,NA,"2013"
"14363",1278300,"Center for Instruction Technology & Innovation (CiTi)","Mexico","NY",13114,0.9254,0.0149,0,0.0075,0,0,0,0,0.0522,30.130434783,0.6343,0.2282608696,0.5679012346,33839.02217,NA,36,0.8442,NA,NA,NA,NA,NA,NA,0.5806,0,42,-2,"2013"
"14364",834300,"Autry Technology Center","Enid","OK",73703,0.7698,0.0357,0.1468,0.004,0.0119,0.0159,0.0159,0,0,27.494791667,0.5278,0.21875,0.6241610738,17835.35678,NA,40,0.9224,NA,NA,NA,NA,NA,NA,0.5217,0,33,-2,"2013"
"14365",2529800,"Wilkes-Barre Area Career and Technical Center Practical Nursing","Wilkes Barre","PA",18705,0.8319,0.1008,0.0504,0,0.0084,0,0.0084,0,0,28.074889868,0.8655,0.1762114537,0.5906735751,29664.58142,NA,42,0.59,NA,NA,NA,NA,NA,NA,0.8049,0,21,-2,"2013"
"14366",1152300,"Morris County Vocational School District","Denville","NJ",7834,0.3721,0.1628,0.3721,0.0233,0,0.0465,0.0233,0,0,29.480519481,0.4884,0.2467532468,NA,44055.25383,NA,34,0.4304,NA,NA,NA,NA,NA,NA,0.9444,0,21,-2,"2013"
"14367",3026516,"Remington College-Mobile Campus","Mobile","AL",36609,0.4407,0.5085,0.0212,0.0148,0.0042,0,0.0106,0,0,27.417982597,0.7373,0.1784563326,0.5723835388,18497.09333,NA,1,0.8588,NA,NA,NA,NA,NA,NA,0.4822,0,12,4,"2013"
"14368",10732903,"ITT Technical Institute-Norwood","Norwood","MA",2062,0.4791,0.2573,0.159,0.0293,0.0042,0,0.0272,0,0.0439,30.216110391,0.1109,0.2415795756,0.5057590077,24748.3775,NA,25,0.8854,NA,NA,NA,NA,NA,NA,NA,0,21,10,"2013"
"14369",732941,"ITT Technical Institute-Knoxville","Knoxville","TN",37923,0.75,0.1675,0.0175,0.01,0.005,0,0.0275,0,0.0225,30.216110391,0.2025,0.2415795756,0.5057590077,24748.3775,NA,47,0.9798,NA,NA,NA,NA,NA,NA,0,0,12,6,"2013"
"14370",732902,"ITT Technical Institute-Austin","Austin","TX",78723,0.412,0.1898,0.3264,0.0093,0.0139,0,0.0185,0,0.0301,30.216110391,0.1644,0.2415795756,0.5057590077,24748.3775,NA,48,0.9222,NA,NA,NA,NA,NA,NA,NA,0,11,10,"2013"
"14371",732903,"ITT Technical Institute-Houston North","Houston","TX",77090,0.3092,0.32,0.2969,0.02,0.0077,0.0015,0.0277,0,0.0169,30.216110391,0.2123,0.2415795756,0.5057590077,24748.3775,NA,48,0.9424,NA,NA,NA,NA,NA,NA,NA,0,21,10,"2013"
"14372",3011300,"California State University-San Marcos","San Marcos","CA",92096,0.3525,0.0327,0.3657,0.0952,0.0045,0.0044,0.0491,0.0201,0.0758,22.492416582,0.6042,0.0837209302,0.4523355577,50676.84797,NA,6,0.6251,430,530,430,540,NA,NA,0.1293,0.08,21,11,"2013"
"14373",3001200,"McNally Smith College of Music","Saint Paul","MN",55101,0.6727,0.0917,0.0468,0.0288,0.0036,0.0018,0,0.0737,0.0809,21.634560907,0.2464,NA,0.2239263804,74512.56967,NA,27,0.6221,NA,NA,NA,NA,NA,NA,0.1364,0,11,7,"2013"
"14374",3037500,"Hodges University","Naples","FL",34119,0.4372,0.1642,0.3471,0.0172,0.0086,0.0021,0.0091,0,0.0145,31.948664586,0.6395,0.3659382588,0.6328125,23681.87942,NA,12,0.8281,NA,NA,NA,NA,NA,NA,0,0.2714,21,7,"2013"
"14375",2350100,"Western Area Career & Technology Center","Canonsburg","PA",15317,0.8222,0.1333,0,0,0,0,0.0444,0,0,32.057553957,0.9111,0.273381295,0.6,33206.62709,NA,42,1,NA,NA,NA,NA,NA,NA,0.7273,0,41,-2,"2013"
"14376",2578200,"Nossi College of Art","Madison","TN",37115,0.7025,0.233,0.043,0.0179,0,0,0.0036,0,0,25.175732218,0.5412,0.10041841,0.4626168224,36299.22067,NA,47,0.6077,NA,NA,NA,NA,NA,NA,0.5294,0,11,11,"2013"
"14377",732963,"ITT Technical Institute-Norfolk","Norfolk","VA",23513,0.2958,0.5847,0.0347,0.0208,0.0069,0,0.0264,0,0.0306,30.216110391,0.2958,0.2415795756,0.5057590077,24748.3775,NA,51,0.7917,NA,NA,NA,NA,NA,NA,0.087,0,12,10,"2013"
"14378",10732908,"ITT Technical Institute-Albuquerque","Albuquerque","NM",87109,0.3151,0.0357,0.4118,0.0147,0.1429,0,0.0462,0,0.0336,30.216110391,0.3887,0.2415795756,0.5057590077,24748.3775,NA,35,0.712,NA,NA,NA,NA,NA,NA,0.1579,0,11,7,"2013"
"14379",3063400,"Modern Technology School","Fountain Valley","CA",92708,0.3373,0,0.3855,0.0843,0,0.0602,0.0964,0,0.0361,27.378378378,0.5663,0.1846846847,0.5087719298,30985.74204,NA,6,0.7625,NA,NA,NA,NA,NA,NA,0.8311,0,13,-2,"2013"
